day;daydif;space distance;sex one;sex two;name one;name two
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;18;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;14;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;10;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;15;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;9;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;0;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;0;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;1;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;2;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;3;macho;hembra;T11;T133
30/11/2020;30/11/2020;4;macho;hembra;T11;T133
30/11/2020;30/11/2020;5;macho;hembra;T11;T133
30/11/2020;30/11/2020;11;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;19;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;7;macho;hembra;T11;T133
30/11/2020;30/11/2020;12;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;13;macho;hembra;T11;T133
30/11/2020;30/11/2020;6;macho;hembra;T11;T133
30/11/2020;30/11/2020;8;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
30/11/2020;30/11/2020;16;macho;hembra;T11;T133
30/11/2020;30/11/2020;17;macho;hembra;T11;T133
